UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,delta_Temp,omega,power,power_kW,wear_x_torque,pct_tool_life,rpm_x_torque,torque_sq,log_torque
7868,L55047,L,300.5,312.0,1461.0,38.1,39,0,0,0,0,0,0,11.5,152.99556222982292,5829.130920956253,5.829130920956254,1485.9,0.17727272727272728,55664.1,1451.6100000000001,3.66612246699132
7869,H37282,H,300.4,311.9,1438.0,46.7,41,0,0,0,0,0,1,11.5,150.58700786207075,7032.413267158704,7.032413267158704,1914.7,0.18636363636363637,67154.6,2180.8900000000003,3.8649313978942956
7870,M22729,M,300.5,312.0,1779.0,27.7,46,0,0,0,0,0,0,11.5,186.29644435787475,5160.41150871313,5.16041150871313,1274.2,0.20909090909090908,49278.299999999996,767.29,3.3568971227655755
7871,M22730,M,300.6,312.1,1293.0,52.3,49,0,0,0,0,0,0,11.5,135.4026433697201,7081.558248236361,7.081558248236361,2562.7,0.22272727272727272,67623.9,2735.2899999999995,3.975936331171799
7872,L55051,L,300.6,312.2,1308.0,54.7,52,0,0,0,0,0,0,11.599999999999966,136.973439696515,7492.44715139937,7.492447151399371,2844.4,0.23636363636363636,71547.6,2992.09,4.019980146933238
7873,L55052,L,300.6,312.3,1532.0,37.2,54,0,0,0,0,0,0,11.699999999999989,160.43066484331877,5968.020732171459,5.968020732171459,2008.8000000000002,0.24545454545454545,56990.4,1383.8400000000001,3.6428355156125294
7874,L55053,L,300.7,312.4,1470.0,38.6,56,0,0,0,0,0,0,11.699999999999989,153.93804002589985,5942.008344999735,5.942008344999735,2161.6,0.2545454545454545,56742.0,1489.96,3.6788291182604347
7875,L55054,L,300.7,312.3,1548.0,37.9,58,0,0,0,0,0,0,11.600000000000023,162.10618092523333,6143.824257066343,6.143824257066344,2198.2,0.2636363636363636,58669.2,1436.4099999999999,3.6609942506244004
7876,L55055,L,300.7,312.3,1895.5,24.0,60,0,0,0,0,0,0,11.600000000000023,198.49629582931507,4763.911099903562,4.763911099903562,1440.0,0.2727272727272727,45492.0,576.0,3.2188758248682006
7877,H37290,H,300.7,312.2,1335.0,49.0,62,0,0,0,0,0,0,11.5,139.8008730847458,6850.242781152544,6.850242781152544,3038.0,0.2818181818181818,65415.0,2401.0,3.912023005428146
7878,L55057,L,300.7,312.3,1420.0,53.8,67,0,0,0,0,0,0,11.600000000000023,148.70205226991686,8000.170412121527,8.000170412121527,3604.6,0.30454545454545456,76396.0,2894.4399999999996,4.00369019395397
7879,L55058,L,300.7,312.3,1418.0,49.0,69,0,0,0,0,0,0,11.600000000000023,148.49261275967757,7276.138025224201,7.276138025224201,3381.0,0.31363636363636366,69482.0,2401.0,3.912023005428146
7880,M22739,M,300.8,312.3,1535.0,40.3,71,0,0,0,0,0,0,11.5,160.74482410867773,6478.016411579712,6.478016411579713,2861.2999999999997,0.32272727272727275,61860.49999999999,1624.0899999999997,3.720862499966987
7881,H37294,H,300.7,312.4,1457.0,47.2,74,0,0,0,0,0,0,11.699999999999989,152.57668320934428,7201.619447481051,7.201619447481051,3492.8,0.33636363636363636,68770.40000000001,2227.84,3.8753590210565547
7882,L55061,L,300.8,312.4,1493.0,39.1,79,0,0,0,0,0,0,11.599999999999966,156.34659439365205,6113.151840791796,6.1131518407917955,3088.9,0.35909090909090907,58376.3,1528.8100000000002,3.6913763343125234
7883,H37296,H,300.7,312.3,1670.0,27.3,81,0,0,0,0,0,0,11.600000000000023,174.8819910498318,4774.278355660408,4.7742783556604085,2211.3,0.36818181818181817,45591.0,745.2900000000001,3.342861804649192
7884,H37297,H,300.7,312.3,1446.0,45.4,86,0,0,0,0,0,0,11.600000000000023,151.42476590302803,6874.684371997472,6.874684371997472,3904.4,0.39090909090909093,65648.4,2061.16,3.8372994592322094
7885,L55064,L,300.8,312.4,1465.0,59.1,91,1,0,0,1,0,0,11.599999999999966,153.41444125030156,9066.793477892823,9.066793477892823,5378.1,0.41363636363636364,86581.5,3492.81,4.096009841541162
7886,L55065,L,300.7,312.3,1590.0,36.3,93,0,0,0,0,0,0,11.600000000000023,166.504410640259,6044.110106241402,6.044110106241402,3375.8999999999996,0.42272727272727273,57716.99999999999,1317.6899999999998,3.6189933266497696
7887,M22746,M,300.6,312.2,1895.5,18.5,95,0,0,0,0,0,0,11.599999999999966,198.49629582931507,3672.1814728423287,3.6721814728423285,1757.5,0.4318181818181818,35066.75,342.25,2.970414465569701
7888,L55067,L,300.7,312.4,1590.0,37.9,98,0,0,0,0,0,0,11.699999999999989,166.504410640259,6310.517163265817,6.310517163265817,3714.2,0.44545454545454544,60261.0,1436.4099999999999,3.6609942506244004
7889,L55068,L,300.7,312.3,1577.0,33.2,100,0,0,0,0,0,0,11.600000000000023,165.14305382370347,5482.749386946955,5.4827493869469555,3320.0000000000005,0.45454545454545453,52356.4,1102.2400000000002,3.5322256440685598
7890,M22749,M,300.7,312.4,1371.0,61.7,102,0,0,0,0,0,0,11.699999999999989,143.57078426905355,8858.317389400605,8.858317389400606,6293.400000000001,0.4636363636363636,84590.7,3806.8900000000003,4.138361447638875
7891,L55070,L,300.8,312.4,1767.0,25.6,105,0,0,0,0,0,0,11.599999999999966,185.03980729643882,4737.019066788834,4.737019066788834,2688.0,0.4772727272727273,45235.200000000004,655.3600000000001,3.280911215787653
7892,L55071,L,300.8,312.5,1517.0,39.2,107,0,0,0,0,0,0,11.699999999999989,158.85986851652387,6227.306845847736,6.227306845847736,4194.400000000001,0.4863636363636364,59466.4,1536.6400000000003,3.6938669956249752
7893,M22752,M,300.9,312.6,1555.0,40.6,109,0,0,0,0,0,0,11.700000000000045,162.83921921107094,6611.272299969481,6.611272299969481,4425.400000000001,0.4954545454545455,63133.0,1648.3600000000001,3.728100167267218
7894,L55073,L,300.9,312.7,1416.0,43.8,112,0,0,0,0,0,0,11.800000000000011,148.28317324943825,6494.802988325395,6.494802988325395,4905.599999999999,0.509090909090909,62020.799999999996,1918.4399999999998,3.8022081394209395
7895,M22754,M,300.8,312.6,1588.0,35.6,114,0,0,0,0,0,0,11.800000000000011,166.29497113001972,5920.100972228703,5.920100972228703,4058.4,0.5181818181818182,56532.8,1267.3600000000001,3.6000482404073204
7896,L55075,L,300.8,312.6,1422.0,50.0,117,0,0,0,0,0,0,11.800000000000011,148.91149178015618,7445.574589007809,7.445574589007808,5850.0,0.5318181818181819,71100.0,2500.0,3.9318256327243257
7897,L55076,L,300.8,312.6,1376.0,53.6,119,0,0,0,0,0,0,11.800000000000011,144.09438304465183,7723.458931193339,7.723458931193338,6378.400000000001,0.5409090909090909,73753.6,2872.96,4.000033882750859
7898,L55077,L,300.8,312.5,1434.0,50.7,121,0,0,0,0,0,0,11.699999999999989,150.1681288415921,7613.524132268721,7.61352413226872,6134.700000000001,0.55,72703.8,2570.4900000000002,3.9454577815143836
7899,L55078,L,300.8,312.5,1423.0,47.3,123,0,0,0,0,0,0,11.699999999999989,149.01621153527586,7048.466805618547,7.048466805618547,5817.9,0.5590909090909091,67307.9,2237.2899999999995,3.877431560658527
7900,L55079,L,300.9,312.4,1364.0,52.5,125,0,0,0,0,0,0,11.5,142.8377459832159,7498.981664118835,7.498981664118835,6562.5,0.5681818181818182,71610.0,2756.25,3.979681653901961
7901,L55080,L,300.8,312.4,1825.0,23.8,127,0,0,0,0,0,0,11.599999999999966,191.11355309337907,4548.502563622422,4.548502563622422,3022.6,0.5772727272727273,43435.0,566.44,3.2108436531709366
7902,L55081,L,300.8,312.4,1365.0,44.5,129,0,0,0,0,0,0,11.599999999999966,142.94246573833559,6360.939725355934,6.360939725355934,5740.5,0.5863636363636363,60742.5,1980.25,3.817712325956905
7903,M22762,M,300.7,312.3,1430.0,47.2,131,0,0,0,0,0,0,11.600000000000023,149.7492498211135,7068.164591556558,7.068164591556558,6183.200000000001,0.5954545454545455,67496.0,2227.84,3.8753590210565547
7904,L55083,L,300.8,312.3,1435.0,44.8,134,0,0,0,0,0,0,11.5,150.27284859671178,6732.223617132688,6.7322236171326875,6003.2,0.6090909090909091,64287.99999999999,2007.0399999999997,3.8242840911201395
7905,M22764,M,300.8,312.4,1811.0,25.1,136,0,0,0,0,0,0,11.599999999999966,189.64747652170385,4760.151660694767,4.760151660694767,3413.6000000000004,0.6181818181818182,45456.100000000006,630.0100000000001,3.261935314328648
7906,M22765,M,300.8,312.4,1465.0,43.7,139,0,0,0,0,0,0,11.599999999999966,153.41444125030156,6704.211082638179,6.704211082638179,6074.3,0.6318181818181818,64020.50000000001,1909.6900000000003,3.7999735016195233
7907,L55086,L,300.9,312.4,1372.0,51.0,142,0,0,0,0,0,0,11.5,143.67550402417322,7327.4507052328345,7.327450705232835,7242.0,0.6454545454545455,69972.0,2601.0,3.9512437185814275
7908,L55087,L,300.8,312.3,1858.0,26.3,144,0,0,0,0,0,0,11.5,194.56930501232785,5117.172721824222,5.117172721824222,3787.2000000000003,0.6545454545454545,48865.4,691.69,3.306886702190914
7909,L55088,L,300.7,312.3,1715.0,26.8,146,0,0,0,0,0,0,11.600000000000023,179.5943800302165,4813.129384809803,4.813129384809803,3912.8,0.6636363636363637,45962.0,718.24,3.3250360206965914
7910,L55089,L,300.7,312.2,1590.0,38.5,148,0,0,0,0,0,0,11.5,166.504410640259,6410.419809649972,6.410419809649972,5698.0,0.6727272727272727,61215.0,1482.25,3.676300671907076
7911,M22770,M,300.8,312.2,1664.0,25.7,150,0,0,0,0,0,0,11.399999999999977,174.25367251911388,4478.319383741226,4.478319383741226,3855.0,0.6818181818181818,42764.799999999996,660.49,3.2846635654062037
7912,L55091,L,300.7,312.1,1512.0,36.9,153,0,0,0,0,0,0,11.400000000000034,158.3362697409256,5842.608353440154,5.842608353440154,5645.7,0.6954545454545454,55792.799999999996,1361.61,3.6349511120883804
7913,L55092,L,300.7,312.1,1498.0,44.0,155,0,0,0,0,0,0,11.400000000000034,156.87019316925034,6902.288499447015,6.902288499447015,6820.0,0.7045454545454546,65912.0,1936.0,3.8066624897703196
7914,L55093,L,300.7,312.1,1395.0,41.9,157,0,0,0,0,0,0,11.400000000000034,146.08405839192537,6120.922046621673,6.120922046621673,6578.3,0.7136363636363636,58450.5,1755.61,3.758871825933971
7915,H37328,H,300.7,312.1,1490.0,43.1,159,0,0,0,0,0,0,11.400000000000034,156.03243512829306,6724.997954029431,6.724997954029431,6852.900000000001,0.7227272727272728,64219.0,1857.6100000000001,3.7864597824528
7916,H37329,H,300.8,312.1,1527.0,35.1,164,0,0,0,0,0,0,11.300000000000011,159.90706606772045,5612.738018976988,5.612738018976988,5756.400000000001,0.7454545454545455,53597.700000000004,1232.01,3.586292865338835
7917,L55096,L,300.8,312.1,1512.0,37.1,169,0,0,0,0,0,0,11.300000000000011,158.3362697409256,5874.275607388339,5.8742756073883395,6269.900000000001,0.7681818181818182,56095.200000000004,1376.41,3.6402142821326553
7918,L55097,L,300.9,312.1,1474.0,42.4,171,0,0,0,0,0,0,11.200000000000045,154.35691904637852,6544.7333675664495,6.544733367566449,7250.4,0.7772727272727272,62497.6,1797.76,3.770459441106359
7919,L55098,L,300.8,312.1,1505.0,41.3,173,0,0,0,0,0,0,11.300000000000011,157.60323145508795,6509.013459095132,6.509013459095132,7144.9,0.7863636363636364,62156.49999999999,1705.6899999999998,3.744787086052232
7920,L55099,L,300.8,312.0,1496.0,40.0,175,0,0,0,0,0,0,11.199999999999989,156.66075365901102,6266.430146360441,6.266430146360441,7000.0,0.7954545454545454,59840.0,1600.0,3.713572066704308
7921,L55100,L,300.8,312.0,1382.0,49.3,177,0,0,0,0,0,0,11.199999999999989,144.7227015753698,7134.82918766573,7.134829187665731,8726.1,0.8045454545454546,68132.59999999999,2430.49,3.9180050771056933
7922,L55101,L,300.7,311.9,1419.0,47.7,179,0,0,0,0,0,0,11.199999999999989,148.59733251479722,7088.0927609558275,7.088092760955828,8538.300000000001,0.8136363636363636,67686.3,2275.2900000000004,3.885679030088544
7923,L55102,L,300.7,311.9,1462.0,39.7,181,0,0,0,0,0,0,11.199999999999989,153.1002819849426,6078.081194802222,6.0780811948022215,7185.700000000001,0.8227272727272728,58041.4,1576.0900000000001,3.7062280924485496
7924,M22783,M,300.8,312.0,1450.0,45.0,183,0,0,0,0,0,0,11.199999999999989,151.84364492350667,6832.9640215578,6.8329640215578005,8235.0,0.8318181818181818,65250.0,2025.0,3.828641396489095
7925,H37338,H,300.7,311.9,1389.0,46.5,186,0,0,0,0,0,0,11.199999999999989,145.4557398612074,6763.691903546144,6.763691903546144,8649.0,0.8454545454545455,64588.5,2162.25,3.8607297110405954
7926,M22785,M,300.7,311.9,1697.0,28.2,191,0,0,0,0,0,0,11.199999999999989,177.70942443806265,5011.405769153367,5.0114057691533676,5386.2,0.8681818181818182,47855.4,795.24,3.374168709274236
7927,L55106,L,300.7,311.9,1335.0,57.1,194,1,0,0,0,1,0,11.199999999999989,139.8008730847458,7982.629853138986,7.982629853138985,11077.4,0.8818181818181818,76228.5,3260.4100000000003,4.062165663857866
7928,L55107,L,300.7,311.9,1476.0,42.0,196,0,0,0,0,0,0,11.199999999999989,154.5663585566178,6491.787059377948,6.491787059377948,8232.0,0.8909090909090909,61992.0,1764.0,3.7612001156935624
7929,L55108,L,300.6,311.7,1497.0,43.6,198,0,0,0,0,0,0,11.099999999999966,156.76547341413067,6834.974640856098,6.834974640856098,8632.800000000001,0.9,65269.200000000004,1900.96,3.7977338590260183
7930,M22789,M,300.6,311.6,1669.0,29.2,200,0,0,0,0,0,0,11.0,174.77727129471216,5103.4963218055955,5.103496321805595,5840.0,0.9090909090909091,48734.799999999996,852.64,3.407841924380824
7931,L55110,L,300.6,311.6,1455.0,48.0,203,0,0,0,0,0,0,11.0,152.36724369910496,7313.627697557038,7.313627697557038,9744.0,0.9227272727272727,69840.0,2304.0,3.8918202981106265
7932,L55111,L,300.7,311.7,1499.0,38.4,205,0,0,0,0,0,0,11.0,156.97491292437,6027.836656295807,6.027836656295807,7872.0,0.9318181818181818,57561.6,1474.56,3.673765816303888
7933,L55112,L,300.7,311.8,1478.0,41.9,207,0,0,0,0,0,0,11.100000000000023,154.77579806685713,6485.105939001313,6.485105939001313,8673.3,0.9409090909090909,61928.2,1755.61,3.758871825933971
7934,L55113,L,300.8,311.8,1895.5,21.8,209,0,0,0,0,0,0,11.0,198.49629582931507,4327.2192490790685,4.327219249079069,4556.2,0.95,41321.9,475.24,3.126760535960395
7935,M22794,M,300.8,311.9,1621.0,28.3,211,0,0,0,0,0,0,11.099999999999966,169.7507230489685,4803.945462285808,4.803945462285808,5971.3,0.9590909090909091,45874.3,800.89,3.3775875160230218
7936,M22795,M,300.8,311.9,1356.0,44.3,214,0,0,0,0,0,0,11.099999999999966,141.99998794225863,6290.599465842057,6.290599465842057,9480.199999999999,0.9727272727272728,60070.799999999996,1962.4899999999998,3.8133070324889884
7937,L55116,L,300.8,311.7,1490.0,46.4,217,0,0,0,0,0,0,10.899999999999977,156.03243512829306,7239.904989952798,7.239904989952798,10068.8,0.9863636363636363,69136.0,2152.96,3.858622228701031
7938,L55117,L,300.8,311.7,1578.0,31.4,219,0,0,0,0,0,0,10.899999999999977,165.24777357882311,5188.780090375046,5.188780090375046,6876.599999999999,0.9954545454545455,49549.2,985.9599999999999,3.4781584227982836
7939,L55118,L,300.8,311.7,1681.0,31.3,221,0,0,0,0,0,0,10.899999999999977,176.03390835614806,5509.861331547434,5.509861331547434,6917.3,1.0045454545454546,52615.3,979.69,3.475067230228611
7940,L55119,L,300.8,311.8,1417.0,43.4,223,0,0,0,0,0,0,11.0,148.3878930045579,6440.034556397813,6.440034556397813,9678.199999999999,1.0136363636363637,61497.799999999996,1883.56,3.793239469438179
7941,M22800,M,300.7,311.7,1532.0,40.0,0,0,0,0,0,0,0,11.0,160.43066484331877,6417.22659373275,6.41722659373275,0.0,0.0,61280.0,1600.0,3.713572066704308
7942,M22801,M,300.7,311.7,1499.0,38.9,3,0,0,0,0,0,0,11.0,156.97491292437,6106.324112757992,6.106324112757992,116.69999999999999,0.013636363636363636,58311.1,1513.2099999999998,3.686376323895818
7943,L55122,L,300.8,311.7,1432.0,45.8,6,0,0,0,0,0,0,10.899999999999977,149.9586893313528,6868.107971375957,6.868107971375958,274.79999999999995,0.02727272727272727,65585.59999999999,2097.64,3.845883202923601
7944,L55123,L,300.8,311.7,1753.0,29.0,8,0,0,0,0,0,0,10.899999999999977,183.57373072476358,5323.6381910181435,5.323638191018143,232.0,0.03636363636363636,50837.0,841.0,3.4011973816621555
7945,L55124,L,300.8,311.7,1414.0,49.0,10,0,0,0,0,0,0,10.899999999999977,148.0737337391989,7255.612953220746,7.255612953220746,490.0,0.045454545454545456,69286.0,2401.0,3.912023005428146
7946,L55125,L,300.8,311.7,1655.0,32.2,12,0,0,0,0,0,0,10.899999999999977,173.31119472303692,5580.620470081789,5.580620470081789,386.40000000000003,0.05454545454545454,53291.00000000001,1036.8400000000001,3.502549875922443
7947,L55126,L,300.8,311.6,1516.0,35.6,14,0,0,0,0,0,0,10.800000000000011,158.7551487614042,5651.683295905989,5.65168329590599,498.40000000000003,0.06363636363636363,53969.6,1267.3600000000001,3.6000482404073204
7948,L55127,L,300.8,311.7,1426.0,45.5,16,0,0,0,0,0,0,10.899999999999977,149.33037080063482,6794.531871428884,6.794531871428884,728.0,0.07272727272727272,64883.0,2070.25,3.839452312593311
7949,L55128,L,300.8,311.7,1479.0,39.4,18,0,0,0,0,0,0,10.899999999999977,154.8805178219768,6102.292402185886,6.102292402185887,709.1999999999999,0.08181818181818182,58272.6,1552.36,3.6988297849671046
7950,M22809,M,300.7,311.5,1569.0,36.4,20,0,0,0,0,0,0,10.800000000000011,164.30529578274619,5980.712766491961,5.980712766491961,728.0,0.09090909090909091,57111.6,1324.9599999999998,3.6216707044204863
7951,L55130,L,300.8,311.6,1568.0,36.0,23,0,0,0,0,0,0,10.800000000000011,164.2005760276265,5911.2207369945545,5.911220736994554,828.0,0.10454545454545454,56448.0,1296.0,3.6109179126442243
7952,M22811,M,300.9,311.8,1843.0,24.5,25,0,0,0,0,0,0,10.900000000000034,192.99850868553295,4728.4634627955575,4.728463462795557,612.5,0.11363636363636363,45153.5,600.25,3.2386784521643803
7953,M22812,M,300.9,311.9,1480.0,40.9,28,0,0,0,0,0,0,11.0,154.98523757709646,6338.896216903245,6.338896216903245,1145.2,0.12727272727272726,60532.0,1672.81,3.735285826928092
7954,L55133,L,301.0,312.0,1447.0,36.8,31,0,0,0,0,0,0,11.0,151.52948565814768,5576.285072219835,5.576285072219835,1140.8,0.1409090909090909,53249.6,1354.2399999999998,3.632309102625542
7955,L55134,L,301.0,311.9,1454.0,41.9,33,0,0,0,0,0,0,10.899999999999977,152.26252394398531,6379.799753252984,6.379799753252985,1382.7,0.15,60922.6,1755.61,3.758871825933971
7956,M22815,M,300.9,311.9,1310.0,56.1,35,0,0,0,0,0,0,11.0,137.1828792067543,7695.9595234989165,7.695959523498916,1963.5,0.1590909090909091,73491.0,3147.21,4.044804116661965
7957,H37370,H,300.9,311.9,1513.0,38.0,38,0,0,0,0,0,0,11.0,158.44098949604523,6020.757600849719,6.020757600849719,1444.0,0.17272727272727273,57494.0,1444.0,3.6635616461296463
7958,H37371,H,300.9,311.9,1895.5,16.5,43,0,0,0,0,0,0,11.0,198.49629582931507,3275.188881183699,3.275188881183699,709.5,0.19545454545454546,31275.75,272.25,2.8622008809294686
7959,L55138,L,301.0,312.1,1377.0,49.9,48,0,0,0,0,0,0,11.100000000000023,144.1991027997715,7195.535229708598,7.195535229708598,2395.2,0.21818181818181817,68712.3,2490.0099999999998,3.929862923556477
7960,L55139,L,301.0,312.1,1585.0,32.3,50,0,0,0,0,0,0,11.100000000000023,165.98081186466072,5361.180223228541,5.361180223228541,1614.9999999999998,0.22727272727272727,51195.49999999999,1043.2899999999997,3.505557396986398
7961,H37374,H,301.1,312.2,1491.0,42.6,52,0,0,0,0,0,0,11.099999999999966,156.1371548834127,6651.442798033381,6.651442798033381,2215.2000000000003,0.23636363636363636,63516.6,1814.7600000000002,3.775057150354989
7962,L55141,L,301.0,312.2,1264.0,59.0,57,0,0,0,0,0,0,11.199999999999989,132.36577047124996,7809.580457803748,7.809580457803748,3363.0,0.2590909090909091,74576.0,3481.0,4.0943445622221
7963,L55142,L,301.0,312.2,1372.0,47.0,59,0,0,0,0,0,0,11.199999999999989,143.67550402417322,6752.748689136141,6.7527486891361415,2773.0,0.2681818181818182,64484.0,2209.0,3.8712010109078907
7964,L55143,L,301.0,312.2,1510.0,39.9,61,0,0,0,0,0,0,11.199999999999989,158.12683023068624,6309.260526204381,6.309260526204381,2433.9,0.2772727272727273,60249.0,1592.01,3.7111300630487563
7965,L55144,L,300.9,312.1,1423.0,40.2,63,0,0,0,0,0,0,11.200000000000045,149.01621153527586,5990.451703718089,5.990451703718089,2532.6000000000004,0.2863636363636364,57204.600000000006,1616.0400000000002,3.7184382563554808
7966,L55145,L,301.1,312.3,1464.0,35.3,65,0,0,0,0,0,0,11.199999999999989,153.3097214951819,5411.83316877992,5.41183316877992,2294.5,0.29545454545454547,51679.2,1246.0899999999997,3.591817741270805
7967,L55146,L,301.0,312.2,1602.0,35.9,67,0,0,0,0,0,0,11.199999999999989,167.76104770169496,6022.621612490849,6.022621612490849,2405.2999999999997,0.30454545454545456,57511.799999999996,1288.81,3.6082115510464816
7968,M22827,M,301.0,312.2,1629.0,32.6,69,0,0,0,0,0,0,11.199999999999989,170.58848108992575,5561.18448353158,5.56118448353158,2249.4,0.31363636363636366,53105.4,1062.76,3.5145260669691587
7969,L55148,L,300.9,312.2,1811.0,23.2,72,0,0,0,0,0,0,11.300000000000011,189.64747652170385,4399.82145530353,4.399821455303529,1670.3999999999999,0.32727272727272727,42015.2,538.24,3.186352633162641
7970,L55149,L,300.9,312.1,1711.0,28.8,74,0,0,0,0,0,0,11.200000000000045,179.17550100973784,5160.25442908045,5.1602544290804495,2131.2000000000003,0.33636363636363636,49276.8,829.44,3.3945083935113587
7971,M22830,M,300.9,312.1,1297.0,48.6,76,0,0,0,0,0,0,11.200000000000045,135.82152239019874,6600.925988163659,6.600925988163659,3693.6,0.34545454545454546,63034.200000000004,2361.96,3.903990833730882
7972,L55151,L,301.0,312.1,1405.0,46.1,79,0,0,0,0,0,0,11.100000000000023,147.131255943122,6782.750898977924,6.782750898977924,3641.9,0.35909090909090907,64770.5,2125.21,3.8522730010223722
7973,L55152,L,301.1,312.2,1397.0,54.9,81,0,0,0,0,0,0,11.099999999999966,146.2934979021647,8031.513034828841,8.03151303482884,4446.9,0.36818181818181817,76695.3,3014.0099999999998,4.023564380161053
7974,L55153,L,301.1,312.3,1682.0,29.7,83,0,0,0,0,0,0,11.199999999999989,176.13862811126774,5231.317254904651,5.231317254904651,2465.1,0.37727272727272726,49955.4,882.0899999999999,3.4242626545931514
7975,L55154,L,301.2,312.3,1528.0,38.4,85,0,0,0,0,0,0,11.100000000000023,160.01178582284012,6144.452575597061,6.144452575597061,3264.0,0.38636363636363635,58675.2,1474.56,3.673765816303888
7976,M22835,M,301.2,312.3,1548.0,38.3,87,0,0,0,0,0,0,11.100000000000023,162.10618092523333,6208.666729436436,6.208666729436436,3332.1,0.39545454545454545,59288.399999999994,1466.8899999999999,3.6712245188752153
7977,H37390,H,301.2,312.4,1395.0,47.8,90,0,0,0,0,0,0,11.199999999999989,146.08405839192537,6982.817991134032,6.9828179911340325,4302.0,0.4090909090909091,66681.0,2284.8399999999997,3.8877303128591016
7978,L55157,L,301.2,312.4,1378.0,59.0,95,0,0,0,0,0,0,11.199999999999989,144.30382255489116,8513.925530738577,8.513925530738577,5605.0,0.4318181818181818,81302.0,3481.0,4.0943445622221
7979,L55158,L,301.2,312.4,1480.0,53.5,97,0,0,0,0,0,0,11.199999999999989,154.98523757709646,8291.71021037466,8.29171021037466,5189.5,0.4409090909090909,79180.0,2862.25,3.9982007016691985
7980,M22839,M,301.2,312.4,1428.0,36.6,99,0,0,0,0,0,0,11.199999999999989,149.53981031087415,5473.157057377994,5.4731570573779935,3623.4,0.45,52264.8,1339.5600000000002,3.6270040503958487
7981,M22840,M,301.2,312.4,1505.0,39.6,102,0,0,0,0,0,0,11.199999999999989,157.60323145508795,6241.087965621483,6.241087965621483,4039.2000000000003,0.4636363636363636,59598.0,1568.16,3.703768066607687
7982,L55161,L,301.0,312.3,1445.0,36.4,105,0,0,0,0,0,0,11.300000000000011,151.32004614790836,5508.049679783864,5.5080496797838645,3822.0,0.4772727272727273,52598.0,1324.9599999999998,3.6216707044204863
7983,L55162,L,301.0,312.3,1488.0,42.6,107,0,0,0,0,0,0,11.300000000000011,155.82299561805374,6638.059613329089,6.638059613329089,4558.2,0.4863636363636364,63388.8,1814.7600000000002,3.775057150354989
7984,L55163,L,301.0,312.2,1601.0,33.0,109,0,0,0,0,0,0,11.199999999999989,167.6563279465753,5532.658822236985,5.532658822236985,3597.0,0.4954545454545455,52833.0,1089.0,3.5263605246161616
7985,L55164,L,301.0,312.3,1550.0,34.9,111,0,0,0,0,0,0,11.300000000000011,162.31562043547265,5664.815153197996,5.664815153197996,3873.8999999999996,0.5045454545454545,54095.0,1218.01,3.580737295494233
7986,L55165,L,301.0,312.2,1540.0,34.1,113,0,0,0,0,0,0,11.199999999999989,161.26842288427605,5499.253220353813,5.499253220353813,3853.3,0.5136363636363637,52514.0,1162.8100000000002,3.55820113047182
7987,L55166,L,301.1,312.3,1587.0,34.5,115,0,0,0,0,0,0,11.199999999999989,166.19025137490004,5733.563672434051,5.733563672434051,3967.5,0.5227272727272727,54751.5,1190.25,3.56953269648137
7988,H37401,H,301.0,312.2,1489.0,40.3,117,0,0,0,0,0,0,11.199999999999989,155.92771537317338,6283.886929538887,6.283886929538887,4715.099999999999,0.5318181818181819,60006.7,1624.0899999999997,3.720862499966987
7989,L55168,L,301.1,312.3,1486.0,34.9,122,0,0,0,0,0,0,11.199999999999989,155.61355610781442,5430.913108162723,5.430913108162723,4257.8,0.5545454545454546,51861.4,1218.01,3.580737295494233
7990,L55169,L,301.1,312.4,1430.0,37.9,124,0,0,0,0,0,0,11.299999999999955,149.7492498211135,5675.496568220201,5.6754965682202005,4699.599999999999,0.5636363636363636,54197.0,1436.4099999999999,3.6609942506244004
7991,M22850,M,301.1,312.4,1809.0,25.1,126,0,0,0,0,0,0,11.299999999999955,189.43803701146453,4754.89472898776,4.754894728987759,3162.6000000000004,0.5727272727272728,45405.9,630.0100000000001,3.261935314328648
7992,L55171,L,301.1,312.3,1534.0,39.0,129,0,0,0,0,0,0,11.199999999999989,160.6401043535581,6264.964069788765,6.264964069788765,5031.0,0.5863636363636363,59826.0,1521.0,3.6888794541139363
7993,M22852,M,301.1,312.3,1852.0,25.9,131,0,0,0,0,0,0,11.199999999999989,193.94098648160988,5023.071549873695,5.023071549873696,3392.8999999999996,0.5954545454545455,47966.799999999996,670.81,3.292126286607793
7994,L55173,L,301.1,312.3,1595.0,31.9,134,0,0,0,0,0,0,11.199999999999989,167.02800941585735,5328.193500365849,5.328193500365849,4274.599999999999,0.6090909090909091,50880.5,1017.6099999999999,3.493472657771326
7995,L55174,L,301.0,312.3,1424.0,43.5,136,0,0,0,0,0,0,11.300000000000011,149.12093129039553,6486.7605111322055,6.486760511132205,5916.0,0.6181818181818182,61944.0,1892.25,3.7954891891721947
7996,L55175,L,301.0,312.2,1776.0,28.8,138,0,0,0,0,0,0,11.199999999999989,185.98228509251575,5356.289810664453,5.356289810664453,3974.4,0.6272727272727273,51148.8,829.44,3.3945083935113587
